"Town/County","FIPS","Year","NAICS Code","Industry Name","Rank","Measure Type","Variable","Value"
"Madison","0900944560",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",10
"Madison","0900944560",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",582.83
"Madison","0900944560",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",36231.11
"Madison","0900944560",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",59
"Madison","0900944560",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",5066
"Madison","0900944560",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",54211.95
"Madison","0900944560",2017,"","Total - All Industries",-1,"Number","Number of Employers",697
"Madison","0900944560",2017,"","Total Government",-1,"Number","Annual Average Employment",885.92
"Madison","0900944560",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",54846.67
"Madison","0900944560",2017,"","Total Government",-1,"Number","Number of Employers",20
"Madison","0900944560",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",813.17
"Madison","0900944560",2017,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",53783.81
"Madison","0900944560",2017,"","Local/Municipal Government",1,"Number","Number of Employers",18
"Madison","0900944560",2017,"62","Health Care and Social Assistance",2,"Number","Annual Average Employment",726
"Madison","0900944560",2017,"62","Health Care and Social Assistance",2,"US Dollars","Annual Average Wage",39173.74
"Madison","0900944560",2017,"62","Health Care and Social Assistance",2,"Number","Number of Employers",66
"Madison","0900944560",2017,"72","Accommodation and Food Services",3,"Number","Annual Average Employment",721.25
"Madison","0900944560",2017,"72","Accommodation and Food Services",3,"US Dollars","Annual Average Wage",20688.15
"Madison","0900944560",2017,"72","Accommodation and Food Services",3,"Number","Number of Employers",45
"Madison","0900944560",2018,"23","Construction",-1,"Number","Annual Average Employment",117.67
"Madison","0900944560",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",43551.37
"Madison","0900944560",2018,"23","Construction",-1,"Number","Number of Employers",42
"Madison","0900944560",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",153.08
"Madison","0900944560",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",62762.38
"Madison","0900944560",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",12
"Madison","0900944560",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",591.5
"Madison","0900944560",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",34528.81
"Madison","0900944560",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",58
"Madison","0900944560",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",5286
"Madison","0900944560",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",56128.83
"Madison","0900944560",2018,"","Total - All Industries",-1,"Number","Number of Employers",702
"Madison","0900944560",2018,"","Total Government",-1,"Number","Annual Average Employment",850.92
"Madison","0900944560",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",57815.76
"Madison","0900944560",2018,"","Total Government",-1,"Number","Number of Employers",20
"Madison","0900944560",2018,"","Local/Municipal Government",1,"Number","Annual Average Employment",789.58
"Madison","0900944560",2018,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",56551.79
"Madison","0900944560",2018,"","Local/Municipal Government",1,"Number","Number of Employers",18
"Madison","0900944560",2018,"62","Health Care and Social Assistance",2,"Number","Annual Average Employment",775.25
"Madison","0900944560",2018,"62","Health Care and Social Assistance",2,"US Dollars","Annual Average Wage",39922.39
"Madison","0900944560",2018,"62","Health Care and Social Assistance",2,"Number","Number of Employers",70
"Madison","0900944560",2018,"72","Accommodation and Food Services",3,"Number","Annual Average Employment",752.08
"Madison","0900944560",2018,"72","Accommodation and Food Services",3,"US Dollars","Annual Average Wage",21619.58
"Madison","0900944560",2018,"72","Accommodation and Food Services",3,"Number","Number of Employers",47
"Manchester","0900344700",2014,"23","Construction",-1,"Number","Annual Average Employment",947.92
"Manchester","0900344700",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",57354.58
"Manchester","0900344700",2014,"23","Construction",-1,"Number","Number of Employers",112
"Manchester","0900344700",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",2472.67
"Manchester","0900344700",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",67883.76
"Manchester","0900344700",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",71
"Manchester","0900344700",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",6494.92
"Manchester","0900344700",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",28412.84
"Manchester","0900344700",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",332
"Manchester","0900344700",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",27605.83
"Manchester","0900344700",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",43531.96
"Manchester","0900344700",2014,"","Total - All Industries",-1,"Number","Number of Employers",1696
"Manchester","0900344700",2014,"","Total Government",-1,"Number","Annual Average Employment",3416.67
"Manchester","0900344700",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",52806.45
"Manchester","0900344700",2014,"","Total Government",-1,"Number","Number of Employers",35
"Manchester","0900344700",2014,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",5140.17
"Manchester","0900344700",2014,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",52207.7
"Manchester","0900344700",2014,"62","Health Care and Social Assistance",1,"Number","Number of Employers",197
"Manchester","0900344700",2014,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",3194.58
"Manchester","0900344700",2014,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",17169.07
"Manchester","0900344700",2014,"72","Accommodation and Food Services",2,"Number","Number of Employers",160
"Manchester","0900344700",2014,"","Local/Municipal Government",3,"Number","Annual Average Employment",2063.42
"Manchester","0900344700",2014,"","Local/Municipal Government",3,"US Dollars","Annual Average Wage",53484.55
"Manchester","0900344700",2014,"","Local/Municipal Government",3,"Number","Number of Employers",19
"Manchester","0900344700",2015,"23","Construction",-1,"Number","Annual Average Employment",912.58
"Manchester","0900344700",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",63036.23
"Manchester","0900344700",2015,"23","Construction",-1,"Number","Number of Employers",110
"Manchester","0900344700",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",2467.58
"Manchester","0900344700",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",67784.53
"Manchester","0900344700",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",74
"Manchester","0900344700",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",6438.33
"Manchester","0900344700",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",29281.94
"Manchester","0900344700",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",333
"Manchester","0900344700",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",27482.75
"Manchester","0900344700",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",44516.56
"Manchester","0900344700",2015,"","Total - All Industries",-1,"Number","Number of Employers",1712
"Manchester","0900344700",2015,"","Total Government",-1,"Number","Annual Average Employment",3429.08
"Manchester","0900344700",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",53484.77
"Manchester","0900344700",2015,"","Total Government",-1,"Number","Number of Employers",35
"Manchester","0900344700",2015,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",5096.92
"Manchester","0900344700",2015,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",53278.91
"Manchester","0900344700",2015,"62","Health Care and Social Assistance",1,"Number","Number of Employers",196
"Manchester","0900344700",2015,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",3310.92
"Manchester","0900344700",2015,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",18289.86
"Manchester","0900344700",2015,"72","Accommodation and Food Services",2,"Number","Number of Employers",164
"Manchester","0900344700",2015,"","Local/Municipal Government",3,"Number","Annual Average Employment",2061.58
"Manchester","0900344700",2015,"","Local/Municipal Government",3,"US Dollars","Annual Average Wage",53899.28
"Manchester","0900344700",2015,"","Local/Municipal Government",3,"Number","Number of Employers",19
"Manchester","0900344700",2016,"23","Construction",-1,"Number","Annual Average Employment",935.58
"Manchester","0900344700",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",66089.72
"Manchester","0900344700",2016,"23","Construction",-1,"Number","Number of Employers",110
"Manchester","0900344700",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",2425.92
"Manchester","0900344700",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",70704.17
"Manchester","0900344700",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",71
"Manchester","0900344700",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",6482.92
"Manchester","0900344700",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",29395.58
"Manchester","0900344700",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",343
"Manchester","0900344700",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",27511.33
"Manchester","0900344700",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",44944.68
"Manchester","0900344700",2016,"","Total - All Industries",-1,"Number","Number of Employers",1750
"Manchester","0900344700",2016,"","Total Government",-1,"Number","Annual Average Employment",3375.33
"Manchester","0900344700",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",54978.1
"Manchester","0900344700",2016,"","Total Government",-1,"Number","Number of Employers",34
"Manchester","0900344700",2016,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",5292.92
"Manchester","0900344700",2016,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",51121.23
"Manchester","0900344700",2016,"62","Health Care and Social Assistance",1,"Number","Number of Employers",210
"Manchester","0900344700",2016,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",3312.67
"Manchester","0900344700",2016,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",18828.23
"Manchester","0900344700",2016,"72","Accommodation and Food Services",2,"Number","Number of Employers",165
"Manchester","0900344700",2016,"","Local/Municipal Government",3,"Number","Annual Average Employment",2064.08
"Manchester","0900344700",2016,"","Local/Municipal Government",3,"US Dollars","Annual Average Wage",56154
"Manchester","0900344700",2016,"","Local/Municipal Government",3,"Number","Number of Employers",19
"Manchester","0900344700",2017,"23","Construction",-1,"Number","Annual Average Employment",922.83
"Manchester","0900344700",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",66922.39
"Manchester","0900344700",2017,"23","Construction",-1,"Number","Number of Employers",108
"Manchester","0900344700",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",2515.67
"Manchester","0900344700",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",75181
"Manchester","0900344700",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",71
"Manchester","0900344700",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",6384.75
"Manchester","0900344700",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",29835.24
"Manchester","0900344700",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",330
"Manchester","0900344700",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",27481.33
"Manchester","0900344700",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",45724.66
"Manchester","0900344700",2017,"","Total - All Industries",-1,"Number","Number of Employers",1785
"Manchester","0900344700",2017,"","Total Government",-1,"Number","Annual Average Employment",3352.08
"Manchester","0900344700",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",55641.23
"Manchester","0900344700",2017,"","Total Government",-1,"Number","Number of Employers",35
"Manchester","0900344700",2017,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",5419.75
"Manchester","0900344700",2017,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",49953.44
